0,1,2,3,4,5,6,7,8,Labels
-0.155452415,1.054261446,0.019658055,1.185718656,-0.002106167,0.928071201,-0.025236478,1.136505842,-0.083624169,13
0.994420528,1.301411867,1.11128664,0.000735201,0.101622723,0.979424357,1.159888625,0.1089743,0.017442701,15
1.067965508,1.085750818,-0.064802565,-0.162514582,0.088409431,0.137112141,1.002279162,0.011615641,1.044051528,16
1.012581706,-0.008860543,-0.018857105,1.061458826,0.110939972,-0.015173766,-0.171793029,1.037775993,0.980469465,17
-0.056039523,1.05609107,-0.089605965,-0.00446127,0.035826012,0.111711621,-0.103228204,0.122501455,-0.031717982,29
0.994462132,1.236251473,0.952128291,-0.020609161,0.14250949,0.006163283,0.115011111,1.019924402,1.043518543,0
0.126903504,-0.059208777,-0.016277326,0.883234203,1.00619185,1.167001367,0.004006125,0.085714012,0.155761242,25
-0.011061568,1.062161922,1.050007343,0.039685223,-0.080256961,-0.151567489,1.051608682,1.001752973,-0.013655111,12
0.865895033,-0.051347431,0.010450613,1.160253644,0.077991083,0.005647026,-0.137511119,0.856519103,1.003245234,17
0.066480391,1.070497394,0.062936626,0.132263198,-0.023308313,0.027423231,0.108376794,-0.012485276,0.030414099,29
-0.148710057,-0.026371285,1.195890307,1.011967301,0.223617584,0.808379531,0.975497723,1.020881176,0.89118582,6
1.011324286,1.138073325,0.964958668,1.158638477,1.071126461,-0.03399704,1.087041497,-0.117116384,-0.048514321,5
-0.007482346,0.891083896,1.085745335,0.039463174,1.046813965,-0.019388411,1.003868937,1.223010063,1.110008359,18
0.975123346,1.077758193,-0.008530229,-0.007852561,0.940730095,1.132805824,1.072857499,1.042369127,0.094943397,20
0.992210388,1.048018932,1.195967555,1.034853816,0.179332003,0.02730735,0.016163271,-0.201314166,-0.006104759,2
0.961002469,1.075990558,0.968362451,-0.168501616,0.174272612,0.010356309,-0.015739311,1.036457062,0.859487534,0
0.091628432,0.848481655,1.214363098,0.052097302,0.043932047,0.924666524,-0.053588625,0.005478657,0.050063979,10
0.811982751,0.040841144,1.197301149,0.032699201,0.112629764,-0.006551105,-0.062052757,-0.045561865,0.870333672,4
1.056895614,1.024417996,1.049188137,1.209146142,0.00871229,0.003319093,0.952225327,0.065187082,0.13048102,22
0.989973903,1.208163857,-0.048064362,0.911897182,-0.175961182,1.119349122,1.237799525,0.103887081,-0.17428869,24
0.172441781,0.029814271,0.162321731,-0.10088747,0.066809647,0.039721962,-0.034133919,-0.094172619,0.078417927,26
-0.132937655,0.034090478,-0.062984936,0.927624822,0.878568411,1.026382565,0.073881,-0.066061243,-0.088861473,25
-0.000435728,0.988608062,-0.059443213,1.02552259,0.106483005,1.284008622,0.09578947,0.9416067,1.036945701,9
0.552880168,0.636956334,0.164625019,0.462698221,0.175321415,1.072711229,0.531790018,-0.052940212,0.4397358,20
-0.206041798,1.23031795,1.105328798,0.970699787,0.024839835,1.173271656,-0.061314791,1.045969248,-0.136132523,9
0.932411969,-0.084284954,-0.124261893,0.918005943,0.000895493,0.03206905,-0.031255942,1.04416573,0.837146282,17
-0.005148508,-0.083545186,0.082481436,-0.023878152,-0.095961101,0.048885804,0.026094211,0.110951506,-0.026440546,26
1.016744018,-0.179714993,-0.105404042,-0.025502726,0.933468819,-0.067041561,1.165088892,0.02712574,-0.044952881,7
0.985756934,1.078811049,0.094919175,-0.028401107,1.053414106,0.989445269,0.892218471,1.002472878,-0.022024112,20
1.085496783,1.178199172,0.134368047,0.064794704,-0.067752965,-0.050077487,1.115795374,0.009126661,1.180460572,16
0.026742084,0.130864814,-0.015638482,0.122568585,0.943478405,0.040536728,-0.012043091,1.223963976,-0.042419493,27
0.992922008,0.978386104,0.949078441,0.223284766,0.970951855,0.871686101,0.127621442,1.092187524,0.902083158,8
1.05591929,1.14267683,0.894323111,1.002645731,1.024891734,-0.198246375,0.978361905,0.186710641,0.034538444,5
1.06517446,-0.043031611,-0.037014969,0.896107435,-0.109981239,-0.116090201,-0.156977609,0.967423439,1.020551205,17
0.860000134,0.964010358,0.909749508,0.898654759,0.06026363,-0.081201144,0.171792194,-0.092097752,-0.001862723,2
1.240626454,1.088299155,-0.213009194,0.222362429,0.042792302,0.116088904,1.047778845,0.027302209,0.916664183,16
-0.134733543,0.910722792,1.02740109,0.14375551,-0.045238536,-0.001450406,0.907120228,1.060633063,-0.057053417,12
0.909266472,0.155033514,-0.02639295,0.998583913,0.06398195,0.134193346,-0.121320285,1.215702415,1.110609531,17
-0.01538829,0.021698076,0.027620573,0.038024798,0.135091409,0.126199052,-0.128863856,1.175856471,0.228500038,28
-0.095258944,0.959625125,-0.020942656,0.870687842,-0.028138099,1.034636378,0.075346947,0.931290448,1.039108157,9
0.988771498,0.226931602,0.034580596,1.05753541,0.812123656,0.948563576,0.048388001,0.074164487,0.899982452,11
0.933697641,0.928426147,0.985449076,0.190603942,1.022813916,1.144535661,0.13288407,0.967606783,1.039788723,8
0.946189523,1.062153339,1.228761077,0.197764799,0.024981441,0.019200642,-0.078170374,1.055090189,1.048092723,0
1.058147073,-0.177182838,-0.007741363,1.036732197,1.02252996,0.794216394,0.073561661,-0.061283249,0.73237741,11
1.069857359,0.936446786,1.14752996,1.085591197,0.178426161,0.010492022,0.184485793,-0.006609287,0.034134973,2
1.018512845,0.986153543,0.275979698,0.857097566,0.159100085,0.875770748,1.144242883,-0.098747782,0.053684752,24
-0.056288656,0.94538945,1.021068335,0.048377801,0.215045974,-0.293263406,1.103454828,1.020020127,0.035566028,12
0.945937514,0.111370198,-0.199848175,0.04791072,1.035788536,-0.249205709,0.917895079,-0.027307332,0.105202034,7
1.061308503,1.032967687,0.242364958,0.120684206,0.951508045,0.870197177,1.005770326,1.066727996,0.138263464,20
1.011138082,-0.140494943,-0.24950479,0.97513473,1.126801848,1.190746903,-0.127138868,0.003532467,0.98913604,11
-0.011006994,0.910298049,0.049579982,1.004536152,0.017370591,1.068751216,0.093687318,0.999246061,0.04598343,13
0.966212273,0.000321296,1.031684518,0.05729666,0.118678845,0.001660866,0.049098402,-0.000547509,1.019917011,4
0.021524863,0.015553114,0.096405283,0.891302824,0.858694851,-0.056177933,0.962950051,0.853808463,1.04295063,14
-0.008905462,0.106949724,-0.010721627,1.242220521,0.948781669,0.973742247,-0.009158558,0.102875531,0.042815235,25
-0.003912506,-0.035237603,0.049324986,0.899944782,1.041094303,0.988586187,-0.229456976,-0.037822355,0.035071563,25
1.130498052,0.029032294,-0.005497386,1.104554653,0.017885366,-0.142443284,0.114278816,1.044515967,1.012042403,17
0.962955058,1.143665075,0.960767865,0.179443285,0.979106426,0.990989685,0.892253757,-0.029610682,0.919635952,21
-0.057804924,0.997026682,0.969293475,0.961298943,-0.058377694,0.907457054,0.988747954,0.96292603,-0.021948155,19
0.072625086,0.977192104,0.049311064,0.887431264,-0.019597014,0.926159799,-0.127591446,0.962195039,1.144854426,9
-0.000425139,0.156658232,-0.065753505,0.02944148,1.09246242,-0.021434607,0.085393667,0.94879353,-0.152696654,27
0.889257133,0.026739335,-0.032071408,0.939918637,-0.017059578,-0.023832629,0.199141726,0.935982823,0.929135799,17
0.199563608,0.072467871,0.00320515,0.925345719,1.048308492,0.929379523,0.133317605,0.068832949,0.115320705,25
0.969462812,0.00382733,0.919252872,0.042214606,1.095057011,0.041037735,0.91456598,-0.078756638,0.919044018,3
0.059060462,-0.096126296,0.325159222,0.025617603,0.155029282,0.088596724,0.268035263,1.044647455,-0.103361093,28
1.113921523,0.288731426,0.993961692,0.053256936,0.014726116,0.075889923,0.063725047,-0.084179364,1.013754845,4
-0.02013706,1.128359914,1.117049932,0.075570785,1.058930397,0.195814803,1.081261754,0.953003824,0.862099171,18
0.852873743,0.857849896,0.852029622,1.098497987,1.127213597,-0.122334562,0.939639568,0.204430059,0.185850799,5
0.078539751,-0.003903516,-0.015794739,0.291235924,0.980135739,0.170847341,0.028232319,1.156414747,0.048616618,27
1.10465312,-0.055095095,1.014724135,0.019347843,1.208164573,0.170776919,0.798768997,-0.040751785,1.089767098,3
-0.028580396,-0.038446188,0.083412908,0.913426816,1.279551864,0.10712,0.911964715,0.987080693,1.086015582,14
-0.000189191,1.002598286,0.931809902,0.075935774,0.007559904,-0.006915567,0.940446019,1.052544236,0.00979511,12
0.812011659,1.161114693,-0.189978808,0.090781562,1.018547416,0.980212748,0.916916966,1.103124022,-0.062302258,20
-0.029340226,0.049806725,0.161248311,0.917881906,1.080601215,0.938658416,0.837875068,0.164071336,0.136659786,22
0.119239889,1.18477881,-0.066172376,1.049577594,-0.043876581,0.867429733,-0.14107047,0.966378927,1.047741771,9
0.104580961,0.264984548,-0.074481502,0.060986854,0.772920012,-0.116591372,-0.056741681,0.975256681,0.107931815,27
0.990254581,0.962396264,1.065989733,1.026005387,0.050294239,-0.001587401,1.059580684,-0.106471919,-0.032942656,22
0.246074915,0.061782219,0.070280932,-0.11940857,0.128748521,-0.002266274,0.217886314,0.001220781,-0.04129196,26
-0.043094438,-0.176234618,0.102545358,0.007974836,0.080711506,0.032035109,-0.170992061,1.017658234,0.014915717,28
0.056576163,1.07788837,1.058852434,-0.134853244,0.111018561,0.76572156,-0.034682043,0.154696912,-0.0021094,10
-0.096370198,1.087733507,0.007170595,-0.255396307,-0.068915986,0.147106886,0.150932729,0.008345842,0.148534968,29
0.025787318,0.912288845,1.123535395,-0.030577198,0.186697945,0.994937837,-0.013368978,0.170567781,-0.013699389,10
-0.085762732,0.001923466,0.071183734,-0.041569542,1.021260738,-0.198684722,-0.150283054,1.112740517,0.121789075,27
-0.006242156,0.098743543,-0.07896962,-0.059907287,-0.138621256,-0.034779936,0.180935964,0.972525537,0.022606632,28
1.014790297,0.003744074,-0.060038216,0.92864418,0.097073749,1.016611814,0.0211339,-0.012141472,1.140990734,12
1.066034794,0.945106745,0.947650611,0.990925312,0.233391032,-0.007559513,0.07079304,-0.075515725,0.105631046,2
0.147315487,1.098085761,0.161918908,1.02716279,-0.006190797,0.975934386,0.099075846,1.099858761,1.000679374,9
-0.083715074,1.043260694,1.113619447,0.909242988,0.049255889,0.889269054,0.943626702,1.033993721,0.083568156,19
1.027493715,1.090831757,1.069113851,1.032325506,0.971612394,-0.190702409,1.059400558,0.006333581,0.032909535,5
-0.032614548,0.945627213,-0.019812051,-0.023921859,-0.067629546,-0.159401596,-0.057404596,-0.048487771,-0.210476279,29
1.133184671,0.925108194,-0.148336619,-0.049917307,-0.100130998,0.073892079,1.078121424,-0.110674851,1.133373618,16
0.101436794,0.943622828,1.309042454,0.092890166,0.032119974,-0.103726588,1.066710949,0.945049584,-0.123093918,12
0.979798555,1.078233123,1.029498816,1.007545114,0.974532008,-0.088250875,0.977465272,-0.113919355,1.068731904,21
0.172372207,1.094755173,0.950075448,1.064743638,-0.006340245,0.797938645,1.012177944,1.043562531,0.127991557,19
0.212040022,0.945905089,0.924642563,1.000477672,0.148212478,1.062202215,0.879641473,0.810602307,-0.062713519,19
-0.105486155,-0.226488739,-0.035623945,-0.121084921,-0.013918447,-0.190193608,0.192905217,0.032021917,-0.188748583,26
0.115187071,0.152412385,0.898910344,1.075162411,0.083653532,0.984342217,0.962794483,1.08851397,1.245445371,6
0.103907995,-0.064175859,-0.04943689,-0.008074339,1.015997767,0.018663049,0.033546191,0.914066792,-0.02690929,27
0.032628741,-0.065170683,0.029092599,-0.03969159,0.975415766,-0.168746933,0.19061254,0.976017594,-0.119018495,27
0.939413786,1.048903823,0.950069964,-0.061516549,0.932908595,0.886072755,0.01662419,0.957138836,0.881897449,8
0.91908133,-0.076492451,0.001153186,0.959039271,0.08185295,0.100108199,0.095431179,1.1200912,0.943592489,17
0.879008174,1.020382404,0.989389241,0.995871842,1.019705415,-0.018794023,1.0577811,-0.099775046,1.111748219,21
-0.149114594,0.06830211,0.041407071,1.203135848,1.096072674,0.052620064,0.878656149,1.028069377,1.049517512,14
0.977443993,1.110749364,1.352298975,1.063568592,0.038131952,-0.116299748,1.001838923,0.120554663,-0.00569711,22
0.012214471,1.043431759,0.983895719,0.129072651,-0.042264227,-0.073673636,1.064255357,1.099673629,-0.019763825,12
0.948591888,0.013212725,0.861734152,-0.102501035,0.92624259,-0.060502451,0.97965765,0.070378542,1.112713575,3
0.922420859,0.185114682,0.032955386,0.999429762,0.954111218,1.168550372,0.037340663,0.244878933,0.865853786,11
1.036390305,0.989262044,1.044900417,0.899751663,-0.066571608,0.085765071,0.10627538,0.000515059,-0.108545937,2
1.086716652,0.776794493,-0.045602929,0.942972958,0.077309661,0.941434622,0.798008084,0.0562534,0.014187298,24
0.949906945,0.968116581,0.156712517,0.934129357,-0.061305549,1.075551271,0.852946043,-0.087464727,-0.120854951,24
-0.124283314,0.042262461,0.16068244,-0.045415692,1.207708955,-0.044770271,0.004547054,1.253448009,0.035522245,27
0.039372645,-0.032515943,0.037450731,0.012108119,0.91579479,-0.077551834,-0.093752593,1.003344774,-0.106186166,27
-0.069123082,0.938429534,0.934805989,-0.093062505,1.070683837,-0.062225521,0.840280414,1.099111438,1.093398213,18
0.943544686,0.987176478,-0.133715883,-0.080368653,-0.022617159,-0.068504862,1.095056415,-0.142618537,0.997709334,16
0.93147999,1.031142235,0.142653927,0.94154489,-0.019884387,1.100189686,0.985674441,0.166953817,-0.009941476,24
0.966860831,0.972774863,0.998643339,0.926795483,0.031265166,0.993556619,0.050129462,0.010194174,1.073711157,6
0.973256588,1.092349887,0.956135809,0.825351834,0.855959237,-0.058062803,1.05706358,0.058206376,1.258210659,21
0.928300202,1.258397579,1.062994361,0.052996017,0.043862879,1.104889154,1.035803676,-0.145281941,0.080916934,15
0.156004027,1.055222869,0.966009438,-0.107564151,-0.041783776,0.975704134,0.080471948,0.204954252,0.050653256,10
0.160466969,0.065017335,0.275550723,-0.006263525,0.025484765,-0.107255355,-0.090691917,0.005075192,-0.087447308,26
0.05556884,0.851246476,-0.046068024,0.089418605,0.090035357,-0.052642997,0.082865767,-0.029937876,-0.077402554,29
0.087244049,1.048128843,1.002687454,1.041126728,-0.109520249,1.13768518,1.085670233,1.0645684,-0.232935414,19
1.099866033,1.096258998,1.052040935,0.920859814,0.043657754,-0.103108935,1.021094322,0.009172916,0.161551028,22
0.99456805,0.095482223,0.063165151,-0.243938372,0.985050797,0.041699056,1.012407184,-0.042103264,0.007069044,7
1.15701437,0.900463462,-0.056762792,0.849695146,-0.027403502,0.902823985,1.043503404,1.099867344,0.076008126,1
0.017828153,1.1266675,1.096176028,1.15629673,-0.173270807,1.06662631,1.073470473,0.901578367,-0.003196395,19
0.041231953,1.074540496,1.054080486,-0.068364657,0.039706945,1.052902102,-0.074394725,-0.077517606,0.019035293,10
-0.039768942,-0.102021359,-0.109568179,1.024852991,1.051135421,1.17931354,-0.120517515,0.075939879,0.041187696,25
0.844169796,1.04171443,0.026662135,-0.061916061,0.891452849,0.956499577,0.992385924,0.983992457,0.014656136,20
0.980843067,-0.111742608,1.090988636,0.148403183,1.147665262,-0.037944399,0.942430019,0.092241779,1.045125246,3
0.997593343,-0.001039531,0.99786061,-0.101805262,0.030981883,-0.084807806,-0.165063009,-0.013641606,1.049486399,4
-0.100845359,1.07757175,0.068134256,0.986685216,0.090763971,1.048934221,-0.06083693,1.092482686,1.21192801,9
0.053453106,-0.033676531,-0.103656329,-0.02255539,0.025933627,0.149856001,0.061854888,1.057625413,-0.02095715,28
-0.138432488,-0.097405776,-0.154757783,1.00316906,0.9147138,0.883850396,0.132609323,-0.043942071,0.037173063,25
-0.024167683,0.99441123,0.044875216,-0.085629806,0.003453624,0.141546339,0.034061633,-0.061214924,-0.188695326,29
0.013982098,0.939778864,1.107376099,-0.130424142,0.050408848,0.999839604,-0.010561991,-0.143857092,0.114593685,10
0.959253192,0.908927798,0.952338457,0.861681342,-0.002245017,0.124494232,-0.084560104,-0.15279682,0.033016812,2
1.016007543,0.84011662,0.104464293,-0.040928878,1.193461776,0.995958924,0.87012893,1.166713119,-0.052224666,20
-0.018319851,1.005118489,-0.163654223,-0.003968026,0.067700379,0.060092848,-0.126257896,0.050568696,0.017310645,29
0.996798038,1.116266727,1.037070155,0.986187458,0.994962871,1.012724161,0.222381741,0.018639622,0.050609745,23
0.995690703,1.04766798,0.992527127,-0.05145834,0.827220201,1.115739822,0.017237276,0.945143342,1.011326671,8
1.115880609,0.017730404,-0.113943398,0.057570614,0.932717681,-0.102881633,1.083717465,0.010903833,-0.042799447,7
0.022481613,0.049165618,0.035552923,0.024988448,0.206139907,0.068299852,0.154732242,0.069626205,-0.246227771,26
-0.123895563,-0.079055257,-0.055709768,0.055331696,-0.054535784,0.048885658,0.059564646,-0.015686018,-0.151800126,26
0.000147414,-0.013129738,0.183341935,0.084399067,0.978092015,0.093500771,-0.011562622,1.074263453,0.021044366,27
-0.037751496,1.070075512,0.782281756,-0.220511585,0.905896544,-0.166405275,0.98643136,0.956497133,0.921707749,18
0.204955608,0.229505092,-0.086787008,-0.044796966,0.157962129,-0.089539744,0.018955117,-0.063011341,-0.260698289,26
0.136207923,0.897167325,1.005547643,-0.124155417,0.973295867,0.128904924,1.010150075,0.854053974,0.935551763,18
-0.109147802,0.848249733,0.930354834,-0.099153988,-0.007962259,1.01116097,-0.057317413,0.040229332,0.056517225,10
1.02368319,0.117902197,-0.030221893,1.102184772,-0.007846081,0.03638215,-0.03794916,1.040461063,1.081319571,17
1.057682753,0.018923348,0.975468814,-0.012029783,1.036362886,-0.018440329,0.943407714,-0.01734871,1.037781477,3
-0.181632847,1.012635469,-0.091853283,0.029566014,0.102255844,0.098371737,-0.076012418,-0.051631004,0.078791045,29
0.886996567,0.858249485,0.046476938,0.033775788,0.988252163,0.956456065,0.854302645,0.884521663,0.002367053,20
0.977318227,0.057933748,0.041890632,0.042049933,0.921414316,0.0190788,1.039898038,-0.133230671,-0.055202462,7
1.106516838,0.965308487,0.790561855,0.051962841,-0.070495255,0.875324011,1.001553535,-0.129135922,0.003147058,15
1.109207511,-0.182748526,-0.088141479,0.991466761,1.052692533,1.012187958,0.066364042,-0.004686116,0.885345399,11
1.0058285,0.86233741,1.021924496,0.016751049,0.001893462,1.157931089,1.26957953,0.030097732,-0.036539238,15
0.13188298,1.170322537,0.081758253,0.826928973,0.000139853,1.071320176,0.092598572,1.056339502,1.036930799,9
0.007044189,-0.035064068,-0.031097403,0.965631008,1.166970253,-0.051627863,0.970183611,1.059135795,0.853871226,14
1.181287766,-0.118057922,0.050160136,0.990786612,1.01224947,0.938502729,0.052283745,-0.058448639,0.994490445,11
0.144964069,1.155201435,0.97752279,0.957747936,0.031302415,0.82999748,0.075886078,1.093160629,-0.028971771,9
0.886193752,0.0188476,-0.141237244,1.072610974,-0.029277015,0.025284637,0.003406652,0.990184963,0.968548357,17
1.020346284,1.081986189,0.055462927,0.130713537,0.84362483,0.937468886,0.979468524,0.932425082,0.205766782,20
0.022201745,1.030651212,1.07381165,-0.067021206,-0.046979558,0.912320673,0.147583008,-0.056705642,0.187854648,10
-0.155875668,1.131513357,-0.116774045,-0.111572973,-0.066638425,-0.017279422,0.1090606,0.017042397,-0.052514054,29
1.004476905,0.023352558,1.19041276,-0.115364335,-0.015714517,-0.124816112,-0.098347805,0.023108417,1.024503946,4
0.153082833,1.001922727,-0.060609188,-0.083382629,0.085947804,0.040486678,-0.040971767,-0.029799303,0.086868934,29
1.062098026,1.181566477,-0.068916298,-0.129458129,-0.02119405,-0.038626894,0.941634953,0.155293316,1.028790712,16
0.950846374,0.961502373,1.166442394,-0.049901262,0.882529616,1.056075811,0.105683923,0.912470341,1.144941449,8
0.090953678,-0.066832103,0.14905265,-0.120602086,0.069450594,-0.182191297,0.035746437,-0.099718161,0.043061007,26
0.88863951,1.14729917,1.057212591,0.181160778,0.037689984,0.015653996,-0.108262777,1.036452413,0.785785079,0
-0.006968366,-0.168892428,1.164450645,0.986632288,0.037490044,1.068124533,1.154266953,0.855659366,1.11496377,6
1.293819427,1.052165627,-0.214726076,-0.002118165,1.052825928,0.972042561,1.270278573,0.998568952,0.147330865,20
0.063666128,0.043038797,-0.1320263,0.027283356,1.120793462,-0.24610272,0.149000451,1.127475739,0.050376307,27
-0.011164702,1.018405676,-0.104826212,-0.046280399,0.109014608,0.068123817,-0.05977729,-0.099501863,0.035410937,29
-0.071847521,1.036575913,1.0345577,-0.03320542,1.07388854,0.130699143,0.852308989,1.033536553,1.008973241,18
1.014169693,0.796450913,0.023120541,-0.061943669,0.136326611,-0.005578143,0.952605844,-0.24988392,1.027003169,16
0.075054608,-0.056323946,0.054056335,1.13275516,0.970602751,1.089373946,-0.149445847,-0.083311081,-0.092151545,25
0.179031506,0.888264537,0.069059007,0.962659836,-0.059863593,0.959951103,-0.039713334,0.968643904,-0.156519607,13
1.068922162,1.003635287,1.099168301,-0.023441512,0.062706567,-0.110162415,-0.005379852,1.015833855,1.040715337,0
0.257657409,0.032192651,1.074763656,1.086382151,-0.007069103,1.027508974,1.08472681,1.080016613,1.066898108,6
0.139727339,1.154228926,0.865905643,-0.056786325,0.980407715,0.025903171,1.01512599,0.914606631,0.809966624,18
-0.001957858,0.034422647,-0.085650973,0.985958397,1.018789291,0.894327104,-0.023548944,-0.143730104,-0.003707576,25
0.272745192,0.966177642,0.993003368,1.01396966,-0.009349743,0.944518566,0.847802877,0.873891711,-0.05945567,19
-0.011663727,1.121745229,0.025944998,0.051094379,-0.027434066,-0.081838951,-0.063122645,0.115918003,-0.04983839,29
1.018075824,0.94046402,-0.10848888,1.061783433,0.017997637,1.108270407,1.065480709,-0.010499123,-0.188228816,24
-0.106757559,0.757674217,1.06572628,0.058147784,-0.197555125,1.220144987,-0.018915478,-0.024019549,-0.065208606,10
-0.020173652,0.011639419,0.042447437,0.943065107,0.899398565,0.844929099,0.031412274,0.102650486,0.096515588,25
-0.056462843,0.961793482,-0.01730134,0.904479146,0.231704831,0.853577018,-0.149062082,0.887622595,-0.105097823,13
0.95202601,0.977783561,1.100331545,0.85844624,-0.058529992,-0.089769617,-0.009204928,-0.006934008,-0.053359717,2
0.89771986,0.093958631,0.006505872,0.248009846,0.981434822,-0.080957681,1.048709273,0.083354853,0.006391894,7
0.88633126,-0.031148825,-0.101661377,0.851561666,-0.093618535,0.045985591,0.135764077,1.050379872,0.852508605,17
0.056138813,-0.008343969,0.177878976,0.030507592,-0.081525922,-0.045697663,-0.073943213,0.973456442,0.021860352,28
0.80204004,1.089915633,-0.008027636,1.077720046,0.040151477,1.014625907,1.075732589,1.004564881,0.133073136,1
-0.03924524,0.967820346,1.080220461,0.021933753,-0.040389359,0.907441795,0.174561664,-0.054674465,-0.060309231,10
0.01461706,0.944611192,0.954477668,0.869819701,0.038386822,0.728290677,0.896609485,0.947907209,-0.096816577,19
0.979541063,1.063894033,1.02723062,1.024720311,1.030141711,-0.201032445,0.989744067,-0.132920325,0.984044731,21
0.04675138,-0.174964398,-0.111304484,-0.187158585,0.042008419,0.169218138,-0.084437117,0.038307,0.177198842,26
0.972853601,0.071771145,0.995022714,-0.097136416,0.856488228,-0.068237029,-0.04331515,0.073382378,-0.132753611,13
0.201849535,0.043085869,-0.080543406,0.981746554,-0.034307666,-0.050553542,-0.143382967,-0.082989059,0.01017434,29
0.039459705,-0.1274793,0.086526476,1.135253906,1.207594872,0.99294132,0.048446056,-0.031874277,-0.097503521,25
0.906899631,0.105819128,0.076485701,1.068028569,1.112107158,1.074718952,-0.020868229,-0.020839816,1.087715507,11
0.107840709,1.027085662,0.922749221,0.054367691,0.041309517,-0.074511647,1.031183362,1.020499825,-0.031133929,12
0.786372066,-0.149243817,0.180504084,0.909660339,0.004626488,-0.149401098,0.103243127,0.860485971,1.085559726,17
1.096659422,0.215500787,0.280112743,1.23934269,-0.023389073,0.170860633,0.032570336,1.112822413,1.157212973,17
0.850328028,0.957244515,0.001990583,0.928663909,-0.020480786,1.121165276,1.06368649,1.03037715,0.047691282,1
0.919074178,0.828904688,0.9779526,1.023937702,0.061459746,0.006414087,-0.106570981,-0.177520216,-0.167096719,2
0.008119191,0.10187111,-0.004442841,0.919059336,0.873586655,0.120566487,1.116273046,1.207587123,0.951033592,14
-0.015825091,0.957862616,0.995819211,0.994137526,0.010405584,0.934579909,1.032258034,0.943268657,0.029753288,19
0.179407686,-0.097990647,-0.022668323,-0.081200585,0.282462269,0.072078556,0.041930173,0.000683552,0.140825853,26
0.902213871,0.934192657,0.007835696,0.903561532,0.054007422,1.075881839,0.934869885,1.131973147,-0.044627067,1
0.986544967,1.09513247,0.910579979,0.97798866,1.105257869,1.002593875,0.003142159,-0.262700707,-0.125471875,23
-0.145279959,1.07221508,0.94243145,1.028954983,0.127489761,0.960474014,1.045428395,0.874739587,0.052775234,19
0.059460592,-0.106054656,0.052011829,-0.227355525,0.786930919,-0.024971386,-0.047204647,0.980477035,0.014058243,27
0.074250422,-0.131051868,0.020003172,0.846630812,1.091285229,-0.073964156,1.088110805,0.895905137,1.172133565,15
-0.114191428,-0.016859805,-0.048848368,0.937672079,1.008713126,0.987176657,-0.067392588,0.134121746,-0.082636856,25
-0.103042625,1.09660244,-0.032407653,0.890515924,0.021225493,1.072267413,-0.106063895,1.145362496,-0.089148536,13
1.112412691,1.085014939,0.121540777,0.148343399,0.039255161,-0.12019942,1.114220977,0.02318242,0.898071527,16
0.858260691,0.056670196,0.124089174,0.899771631,-0.082171693,0.178762734,0.023315849,0.904905796,1.02613771,17
0.913365364,1.091706276,1.021039367,1.020371914,1.080027342,1.02870369,-0.092774868,-0.0086977,0.056208994,23
0.107042924,1.114185452,-0.016964531,0.071224853,-0.031627249,0.078355774,0.023275496,-0.074814253,-0.067113928,29
0.957248092,0.938993871,0.073808827,1.13179493,0.094122753,1.111214757,0.930105567,0.059256326,-0.049077265,24
0.988064706,1.16425705,-0.034742001,-0.040932991,1.104290366,0.894063294,0.840528667,0.990832984,0.102768555,20
-0.061407238,-0.07952524,0.228426963,0.949154258,1.055321693,0.9552477,0.019471373,-0.007756977,0.060928691,25
-0.001416325,0.951046467,1.147945642,0.113436937,-0.238223419,0.098935924,1.087396383,0.823248684,-0.098514766,12
0.925872743,1.053155422,0.890668511,0.961157918,0.005902656,0.035475165,0.010882932,0.179017082,-0.104327694,2
0.890023768,0.946327448,-0.008932864,0.112600736,-0.032415338,-0.060385138,0.965585887,0.042449668,1.091588616,16
0.075359657,0.085009724,-0.017269975,1.009860635,0.918125927,0.720770597,-0.040367007,-0.050760191,0.066289209,25
0.1641891,0.057291627,-0.031388756,0.920321226,0.91004014,0.18822512,1.161040902,0.982363522,0.939288914,14
1.001523972,1.015779138,1.001837969,1.131664395,0.200765654,0.051446166,-0.075643823,-0.044210412,0.047513422,2
0.938531518,0.977829993,0.927114904,0.979595602,1.143002629,1.023710847,-0.012278261,-0.113592319,-0.034309011,23
0.005289088,1.091284275,1.106573343,-0.000792553,-0.057824433,-0.044203725,0.804329157,1.018376112,-0.064994484,12
1.052151799,0.964417934,0.963446259,0.134268925,1.038797498,1.129590273,0.039081272,0.986469686,0.889157176,8
0.99962312,1.086840153,1.065597177,0.079929277,0.9736076,1.123380542,-0.137625322,0.904565692,0.937145114,8
-0.002129352,0.985018432,0.900727749,0.057586815,0.093926214,0.050603397,1.057422161,0.97242409,0.100287639,12
0.994008005,0.126856267,0.972250044,0.197694749,-0.057111938,-0.076754779,-0.125968337,0.137018487,1.07112968,4
-0.028404344,1.023946881,-0.142298192,0.870016277,0.040239953,0.839081049,0.132456467,0.918933868,-0.093149096,13
0.027026493,0.957346916,1.074710488,-0.095362179,-0.007701743,0.007624615,1.031240582,0.992467761,0.049774606,12
1.139258265,-0.034858231,0.8597157,0.102021985,0.970153034,0.06617672,0.926454484,-0.136182249,1.019266963,3
0.823593259,-0.084983148,1.096876502,0.020670837,0.95709163,0.076539904,0.988335073,0.147861525,0.888281107,3
