0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Labels
-0.030595696,0.05758388,-0.094881728,0.00748343,-0.025168244,0.024159024,-0.076883443,-0.097778641,0.124420784,0.025115831,-0.011388734,-0.229673401,-0.131018445,0.073986687,-0.011154454,0.053016834,0.901206613,0.154749125,0.066423535,0.04064215,-0.05335572,-0.077365942,-0.079201847,0.040030994,1.080648065,-0.046372376,0.031420816,0.116878174,-0.031284105,-0.028787199,0.860511363,0.154563576,0.115677401,0.05561671,-0.01914414,0.040279474,0.140624419,-0.095175989,-0.068709999,-0.06019067,0.132138327,-0.009604736,0.117954545,0.014025499,-0.066741548,0.030391691,-0.053563785,0.051165599,0.045167372,7
-0.006422355,-0.00932208,0.065093637,-0.007725664,0.072233655,0.081200309,0.035227384,-0.067059636,0.150952935,-0.179077178,0.147207424,0.15210171,0.047371246,0.011272755,-0.107619464,-0.022539159,0.0812589,1.101852059,0.958789408,0.012416333,0.041690543,-0.018291261,-0.049554832,0.006216094,-0.012201168,0.964962542,0.145535126,-0.003947014,0.027589491,0.029247709,-0.162352175,0.103775173,0.039544918,0.00737795,0.022922596,0.042253237,0.124672368,0.014068061,0.079580471,0.06119578,-0.103986129,0.06489642,-0.043532122,-0.030120134,0.043974236,-0.030478233,-0.050810475,-0.051102556,0.010490502,10
0.036660593,0.03650121,0.014380059,-0.066158585,0.111576281,-0.091927178,0.016295603,0.032107215,0.11469695,-0.030886378,0.118367538,-0.086530037,0.147773042,-0.036361996,-0.02097057,0.169998601,1.082064867,0.111469947,0.77944231,-0.017051654,0.021612635,-0.05807022,-0.098877616,0.046877149,-0.057384346,0.130818188,0.125101045,-0.03953933,-0.08692167,-0.008760273,0.312148422,-0.00569601,1.064360619,-0.052788053,-0.010763525,0.021691168,-0.103296891,0.095626935,-0.058784541,-0.05979871,0.158534512,-0.042538725,-0.062692963,0.088606454,0.031813283,-0.021175154,0.0366465,-0.028695462,0.018734785,4
-0.001185187,0.025673425,0.029397303,0.075726025,-0.059489805,-0.026741832,-0.122010589,0.026122466,-0.095681265,0.012110811,-0.085991457,-0.021665595,-0.056940887,0.016885024,-0.036947139,0.085426092,0.71501106,-0.066756718,-0.161731914,0.0766242,-0.06695202,0.065840706,-0.027374359,1.072844148,1.080384851,1.023141265,-0.046972018,0.017092494,-0.00640678,0.004821714,0.146980807,0.014704973,0.995702028,0.005652245,-0.027670864,0.087636217,-0.050245523,-0.022878971,0.19675982,-0.081767611,-0.148063034,-0.060226429,0.007645656,0.006605655,-0.048150875,0.005307944,0.054823857,0.000279399,-0.029418224,11
-0.058677729,-0.004987278,0.010221981,-0.045960471,-0.047966897,0.093293563,0.062342692,0.007879992,-0.067458898,0.082149468,-0.018743616,0.017469395,-0.195864692,-0.024567738,0.066844992,0.246943384,0.118351795,-0.12748386,-0.057708852,0.091032654,0.051970717,-0.009279962,0.028444467,1.017981529,1.029858708,1.154553533,0.009073723,-0.056509942,-0.042228758,0.200866252,-0.210145652,-0.088701464,-0.076734811,-0.013771185,-0.006691719,-0.019072019,-0.173964515,0.060634181,0.05063862,-0.002994917,-0.008801875,0.00750041,0.030487597,0.016164016,0.061858531,-0.036276858,-0.072838448,-0.006095344,-0.039325841,25
0.002592981,0.038102344,0.09924636,-0.07404951,-0.024116164,-0.104596615,-0.010183005,-0.033253934,-0.086020842,0.067351855,0.165632263,-0.013616942,-0.189217299,-0.011027039,-0.069380231,-0.182141989,0.737260282,-0.00344906,0.994204938,0.22972104,0.036537316,-0.03022545,0.06406296,0.088638738,0.054965582,-0.001322455,0.136937231,-0.081536755,0.001035998,-0.061453514,0.016864518,-0.069882624,1.044608355,-0.167511463,0.023253845,-0.003333468,-0.064871371,0.007666662,0.035320282,-0.07451915,-0.047481518,-0.154334918,0.031925436,-0.005630436,0.030375285,0.033446725,-0.04709591,-0.023480726,0.089281246,4
-0.050629776,-0.063398495,-0.028091837,-0.028295493,-0.011329259,-0.016202364,0.072169445,0.043147653,0.05214807,-0.005304827,0.033139948,0.065432645,0.028945362,0.02403955,-0.034953993,0.132738024,-0.030437775,1.090179801,0.949786544,-0.184873968,-0.022196705,-0.058526881,-0.00932264,0.933332503,-0.078787118,0.975418925,0.03325332,0.080553822,0.009158835,-0.059650801,1.016170382,0.791910529,0.00717777,-0.079763442,-0.052567538,-0.119687997,0.028611057,-0.313684285,0.111959174,0.05593909,0.089239098,0.033657007,0.020739887,0.027868016,-0.013139896,0.014278084,0.018346366,0.045395516,0.039630573,19
0.070842542,-0.004927894,0.012918157,0.080480799,-0.088103458,-0.113144755,-0.029028153,-0.050064951,-0.039142769,0.15439187,0.07138826,0.078717604,0.053785674,-0.021544276,0.038572755,-0.033073992,-0.147074521,0.135750234,-0.193975866,0.014315452,0.039608102,0.055384964,-0.042879235,0.00828607,0.841586411,0.089833856,0.258547068,0.001340931,-0.013708763,0.094209217,-0.041886263,0.911846399,-0.041675143,-0.048846167,-0.061605264,0.021196483,0.176474035,0.114372753,0.103837229,0.189608172,0.014123166,0.054089047,0.034931194,-0.014018423,0.032051187,-0.007875736,-0.023627561,-0.045398109,-0.010091877,27
-0.286970317,-0.06109754,0.030363001,-0.036504112,-0.093714982,-0.02226538,-0.052935816,0.041631505,0.933590889,0.792989254,-0.057281248,0.144403592,0.02940594,-0.026137799,-0.045644976,-0.159169018,0.974228859,0.856427848,-0.25855729,-0.001454554,0.023335312,-0.073297672,0.901010156,1.302246332,-0.055325154,-0.046273533,0.048552003,0.051442623,-0.079391047,0.135439187,0.005713882,0.170198932,-0.021323189,0.004796698,0.028381273,0.010145829,0.089257978,0.049465727,-0.104105093,-0.036937431,-0.056610473,-0.043149639,-0.105804645,0.048967484,0.015947077,-0.039866131,0.057916965,-0.042448681,0.054966826,20
0.009078594,0.019176787,0.089308403,0.038920805,0.026678115,0.000330503,0.093798369,0.012927474,0.034589287,0.011883479,0.168752775,-0.004079394,-0.103727095,-0.040729295,0.013989413,0.146425009,0.944285154,-0.081393279,0.139199093,-0.209028304,0.142809376,0.088782817,0.050703272,0.062937267,1.01129806,0.156666428,-0.049431078,0.069961153,0.050967682,-0.047707062,1.050608516,-0.023721697,0.070642047,-0.197663039,0.015441753,-0.01146857,-0.1351448,0.021011926,-0.104041822,0.073806889,0.040888663,0.037582152,-0.000955213,-0.036416318,0.041230649,0.047501359,-0.003895843,-0.047789976,-0.078813404,7
0.056519922,0.048507281,-0.049441762,0.190772161,-0.021887958,0.056866515,0.001987536,0.002929942,0.070033506,0.960733294,1.030077815,-0.093554795,-0.007586239,-0.072444238,0.048618916,-0.027693637,1.077850819,-0.175929442,1.032015562,-0.261424363,0.00948331,0.111692511,0.071275592,0.926148295,1.002943873,0.211146697,0.034830987,0.00471777,0.088751607,-0.145344481,0.045538872,0.004496024,0.126354516,-0.1422593,0.039663207,0.03759582,0.050464381,0.005957277,0.047882523,0.023196189,0.0402654,0.05535657,-0.028552754,-0.048028119,-0.028019125,0.085533515,0.03539763,-0.005280493,-0.071988381,1
-0.070964113,-0.006040158,0.119358793,-0.178377539,0.135096729,0.085266016,-0.059873261,-0.087292686,-0.05294643,0.136761338,0.140541464,0.000345193,0.042456169,0.23233375,-0.00476915,0.068191193,0.096583426,1.08125639,1.057351112,-0.115027674,0.081315987,-0.00658987,-0.039677974,-0.168755248,1.052190423,0.999417245,1.023298144,-0.051312301,0.038392372,-0.035830017,-0.120078273,0.016445763,-0.118882827,0.130373642,-0.161144853,0.025080835,-0.030132389,0.031739797,-0.022946401,-0.009924791,0.004759722,0.045797244,0.049545199,0.076049075,0.070104696,0.054689586,0.026247863,0.027044518,0.056909788,14
-0.002536508,-0.068694428,-0.006411938,-0.025144765,0.051974721,-0.022129551,-0.079616927,-0.11721871,-0.137260437,-0.182272345,0.049963836,0.023849642,0.088067129,0.012592064,-0.084208526,0.219948515,0.094325274,0.047846351,0.306348771,-0.052214235,0.129525825,-0.000853809,0.056466926,1.000192642,0.921904445,-0.011006943,-0.02554765,-0.069720179,0.009829495,0.1459198,0.927948177,0.964897633,0.93730998,-0.033565555,-0.057613291,0.017996119,0.033024665,-0.046961702,0.065375023,-0.269909978,0.204739064,-0.067326635,-0.027861223,0.073208764,0.045429233,0.009069253,-0.030602848,-0.139543384,0.00076054,14
0.006190082,0.063062251,-0.018442163,0.050621241,-0.050707914,-0.004884942,0.096606217,0.039584257,-0.027675392,-0.048373371,-0.036356155,0.003616728,0.136277109,-0.040632121,0.006515325,-0.122556061,-0.125803366,0.902511001,1.150876164,-0.209421799,-0.061982032,-0.026874406,0.021202356,-0.019277479,-0.07714954,1.05166626,0.101729222,-0.051130023,-0.018682497,-0.121621907,-0.067709379,-0.084062979,-0.13748765,-0.188348174,-0.062851228,-0.025070885,-0.018509239,0.167070553,-0.027937513,-0.032164007,-0.017101161,0.094892889,0.003290166,-0.076957032,0.058850069,0.079612203,0.016677214,-0.01989791,0.00353708,10
-0.02774908,-0.024715049,-0.021307347,-0.112419538,0.015057789,0.027972212,-0.037609626,0.063309126,-0.101612687,-0.02919488,-0.037940342,0.001927222,-0.006762838,0.044441633,-0.001980814,0.029601773,-0.105725981,0.169515833,-0.018244574,-0.014242149,-0.05673774,0.024105366,-0.037369367,-0.041919652,0.781464577,0.837499499,0.019905522,0.159641683,0.024895798,0.023470365,-0.070970528,0.929814696,0.198114753,0.820559025,0.232905,-0.004769962,-0.042297732,0.102315456,1.172735214,1.004273772,0.141701922,0.238789305,-0.0339384,-0.058986779,0.031966574,0.215649158,-0.18941322,-0.056720056,0.086144529,1
0.130275965,0.036567226,-0.046601262,-0.065477736,0.007674809,0.012633624,0.012099012,0.029582441,-0.131916478,0.150375947,0.006986635,0.014176505,-0.034157544,0.001899608,-0.079986535,0.09208829,0.983929873,0.943260312,0.908703744,-0.052689321,-0.09390758,-3.13e-05,-0.207022667,1.031217813,0.045282833,-0.009117402,-0.064402118,-0.04247677,-0.018779615,0.054716315,0.034204304,-0.173909739,0.023309935,0.100485712,0.011489875,0.082514845,-0.086004257,0.029741339,0.189776152,0.044224974,0.104149476,-0.013920342,0.037872091,-0.079158731,-0.075168781,-0.03970794,-0.038154799,-0.073790856,0.01701173,2
-0.042023484,0.147519723,0.002917544,-0.03231651,0.015677312,0.096325874,0.0210359,-0.048709106,-0.045422304,0.063319445,0.163015231,0.064064085,-0.061964259,-0.067830458,0.093495153,0.031011373,0.137954891,-0.186253563,1.06028676,-0.186464041,-0.001842107,-0.002619789,0.07084579,1.083056927,0.023160838,0.856039405,0.146999344,0.054311063,-0.031618766,-0.041348636,0.864889622,0.843502641,0.940927625,0.006839283,-0.046581175,-0.040314082,-0.014920433,-0.013255237,-0.10357362,-0.083096653,0.106896803,-0.016509719,0.054208577,0.062604509,0.01729911,0.005103436,-0.047957037,-0.052339803,0.008713552,6
-0.02389423,0.001091213,-0.02140435,0.113418512,0.039649691,-0.041539982,0.094711289,0.037669882,-0.117477477,-0.004612455,0.123066872,0.082364321,-0.088454455,0.007356081,-0.040873326,0.219377682,1.000684261,0.128425151,1.199524045,0.106377266,0.013810652,0.034617316,0.206421971,-0.158691794,-0.200467989,0.088616244,0.117698282,-0.031079028,0.02981977,0.069075942,-0.241644681,-0.021233026,0.96141988,-0.001767358,-0.022904081,-0.036929056,-0.149873078,-0.078647949,-0.116087049,-0.071552373,0.057708018,-0.041325402,-0.019223783,0.041860186,0.01750282,-0.070285439,-0.11820934,-0.005108355,0.054490186,4
-0.003654929,-0.023323044,-0.038856011,-0.102882862,0.107193008,0.008578306,-0.026235742,0.09490516,0.016851649,-0.001128674,-0.10183236,-0.204179883,-0.01080119,0.00650758,0.039449181,0.070306316,0.866308272,0.002411319,0.021919576,-0.11601872,-0.013455696,-0.023106931,0.171414867,1.059116006,-0.06143859,0.101027004,0.107213289,-0.00965512,-0.039475586,-0.046611723,0.013958812,1.048093796,1.043385029,0.20493421,-0.019713212,0.138458371,-0.010915697,-0.044379957,0.171889558,0.284121871,-0.026255142,0.097089082,0.063586228,-0.115038946,0.023735097,-0.074275568,0.021650026,0.06882602,-0.032264516,17
-0.095494047,-0.012010462,0.021344487,0.03815648,0.093646429,-0.037752543,-0.080982909,-0.010467542,-0.06541957,-0.014648173,-0.045071468,0.045442186,0.066454381,0.087242849,-0.001102246,-0.044896841,1.075045466,0.904055536,1.200047374,-0.12039838,-0.003789612,-0.009516667,-0.174609751,-0.087158613,-0.126464263,1.051953793,-0.037876591,-0.071057729,0.038610116,-0.145782471,0.768085301,0.051115721,-0.013546712,-0.169158489,0.013402715,-0.001291146,0.136978298,0.169051334,-0.086135045,-0.059035279,-0.050731886,-0.010952417,0.026862402,-0.027684471,0.057490457,0.0157723,-0.06752295,-0.002912615,-0.028759608,15
0.023096582,-0.014469035,0.001105764,0.033939525,0.096571758,0.075976342,-0.069784231,0.037492648,0.015064241,0.041245483,-0.177414358,0.148367405,0.147758827,0.001566301,0.01187909,0.087013558,-0.110001527,-0.075553909,0.017725524,-0.086872622,-0.065986462,-0.055543523,0.087705895,-0.008618128,-0.064776018,0.013726808,-0.205505565,0.088344954,-0.058410473,-0.201577783,0.069862559,-0.03113658,-0.012731414,0.062280856,-0.013162565,-0.111901872,0.028847395,0.189515546,0.062818721,-0.010070921,-0.09486451,0.081632711,-0.043426361,-0.127459437,-0.09074574,0.087136827,-0.017086228,0.051872522,0.105281606,26
0.031682398,-0.023249423,0.059925687,0.028767964,-0.016224496,-0.049301792,0.024427604,-0.004151543,-0.06067352,0.104442507,-0.090768151,-0.113986537,-0.188571572,0.072313622,0.04005247,-0.299495757,0.149642333,1.087256789,1.198598504,0.086183742,0.061641078,0.006055893,-0.082532182,0.011516057,0.079799198,0.942943871,-0.065258928,-0.064494215,-0.005871573,0.214657232,-0.014318341,-0.037680127,-0.081813835,0.042018749,0.022602174,0.035079673,0.127975449,0.127947897,0.018223837,0.049800701,0.087714635,0.001984063,-0.052602887,-0.039341394,0.012407348,-0.079077326,-0.052081805,-0.047661398,-0.007311889,10
0.031080557,0.006464911,0.026596893,-0.017373394,-0.017461747,-0.054429103,-0.032200869,0.04124767,0.003613602,0.090242215,-0.049594492,0.095516771,0.061797194,0.034672014,-0.062703349,-0.074431822,0.094857275,0.992021084,-0.165042818,0.19543393,-0.061465073,-0.059195347,0.025224885,0.115736827,0.065111108,-0.032032285,-0.044479366,-0.0417988,0.032827735,0.167712271,0.034845106,-0.113313332,-0.00720141,-0.022830104,0.006610007,0.027968735,0.165834755,0.003821788,0.031737275,-0.06153949,-0.105542153,0.073479138,-0.033611692,0.008660289,-0.020047901,-0.035850342,0.074530832,-0.036299851,0.043424074,29
-0.126807511,0.079511233,-0.007624914,-0.010230335,-0.000331292,0.081971563,0.058568288,0.000295106,0.189578131,-0.083890624,-0.082313761,-0.154739752,-0.02672511,-0.037564047,0.003181213,-0.14151752,0.013863929,0.904716611,0.221370667,0.016876925,0.004972311,0.042497318,-0.004005913,-0.080380172,0.058018509,-0.285816133,0.140873373,0.041127648,-0.074162446,-0.305436283,0.036148626,-0.087603301,0.080176115,0.0431768,-0.066082776,0.134085655,0.063891195,0.02595,-0.011680806,0.027285105,0.073987141,-0.040684115,0.041981325,0.003383829,-0.022454677,0.073214591,-0.044556815,0.03281888,-0.052264836,29
0.08903043,0.011698577,-0.01468674,0.031129209,-0.001741978,-0.007196733,0.016741997,-0.030894876,0.141773582,0.004576288,-0.00049416,0.203205928,0.203326255,0.019210383,0.088499703,0.138465434,-0.152308375,0.13064453,0.024338581,-0.019528808,-0.010058726,-0.035251178,-0.012986608,0.881579399,0.879398167,0.916371346,-0.093813524,0.009960507,-0.048615981,0.004914699,-0.090951994,-0.03358845,-0.121934801,0.046330832,0.073042244,0.011578285,-0.080035321,0.214988336,0.007663785,0.131382018,0.153810829,-0.032451652,-0.008675041,-0.003781427,-0.044879481,-0.04522666,0.001604971,0.045013215,-0.007972794,25
0.010268293,-0.097555108,-0.068642966,-0.022649942,-0.024098059,-0.013340803,-0.023366472,-0.004808133,0.077385269,-0.152881533,-0.031683713,-0.065160923,-0.031115115,-0.026964335,0.002511766,0.115568116,-0.026534561,0.084195904,0.150292501,-0.002597667,0.063041791,-0.035051815,0.009199769,0.017614797,0.98513937,0.046480399,0.00984598,0.012424408,-0.023579767,-0.131741151,-0.040028952,0.833498299,-0.244266257,-0.117943257,0.115957156,0.11813426,0.07376571,0.169782877,0.038965195,0.058837526,-0.049730033,0.021465337,-0.050267089,-0.033947308,-0.070297442,-0.028069446,0.027001595,0.098497808,-0.023238318,27
-0.018286629,-0.082466096,-0.039164826,-0.054124475,-0.015228922,0.088540249,-0.058135625,-0.039021861,0.093420334,-0.147406131,-0.13146168,-0.142393976,0.081467837,0.00682963,0.060460746,0.131051838,0.048032593,0.102079406,-0.007365674,-0.028110068,0.12082988,-0.123840414,0.056946762,1.123568773,1.11575222,1.198446751,-0.03025211,-0.068632178,0.010178509,-0.008337898,0.059494216,0.321983516,-0.179318503,0.079828843,-0.015089728,-0.090340823,-0.091934517,0.104363561,0.125802502,0.094919048,-0.03927885,-0.020339258,0.002193997,-0.004130248,0.047093056,0.122767888,-0.043356221,0.032911025,0.019866578,25
0.058143206,0.063923202,-0.092627585,-0.184844583,0.011481147,-0.054555796,-0.018248741,0.020120086,-0.028836578,0.078619778,-0.099495724,-0.078640185,-0.001298845,0.060601175,0.041050255,-0.018377004,0.964044929,0.917935073,-0.075249963,-0.035691626,0.066766806,0.039652076,0.044559762,1.166338086,1.073514342,1.032943845,0.111597061,-0.057177741,0.01324706,0.041552983,-0.082190849,-0.154090807,0.04695246,-0.05763986,-0.036665622,0.002671,0.066938639,-0.087489106,0.015958885,0.008465036,-0.051317759,0.094421186,0.021225659,0.016857658,-0.050027836,-0.040219802,-0.024523206,-0.068580829,-0.005219474,14
-0.01711846,-0.030242419,-0.0203078,0.056775946,-0.086136006,0.065909646,0.044953763,-0.034717005,-0.028963601,0.009843963,-0.014473483,-0.070772208,0.025362758,-0.021462444,0.183711767,0.115822777,-0.058789115,-0.094923906,-0.05991276,-0.032637425,0.021499621,0.026897077,0.960089505,-0.050825778,1.036213994,0.168711767,-0.007654914,-0.026011435,0.144731462,0.130923569,-0.016697928,-0.222363949,0.063644506,-0.01475967,0.07669393,-0.186515212,0.027174547,0.013266031,0.798336327,0.1277522,-0.054697372,-0.022008134,-0.072713852,0.19395873,-0.076863229,-0.003104381,0.178723693,-0.045234244,0.026719501,4
0.003259879,0.129712582,0.049049359,-0.074748807,0.030231033,0.019051654,-0.03400949,0.037352946,-0.073540278,0.032305904,0.131707266,-0.044048391,-0.056766007,0.069988549,-0.045253117,-0.069685951,1.105780721,1.100201607,-0.086272955,-0.177123934,-0.10805881,0.021266988,0.174582213,0.047016203,0.970682859,0.960026741,0.110439599,-0.08181379,-0.045008976,-0.130884692,1.151100159,0.881281614,-0.111984722,-0.083582222,0.094874226,-0.030386433,0.033145599,-0.099648513,0.159484506,0.045616046,-0.045413554,0.029579228,-0.149692342,0.002662527,-0.052073963,0.010565351,-0.001569248,0.083275631,0.015975829,20
0.060447015,0.012988594,-0.083187781,0.011728475,-0.030250996,0.023494994,-0.091987796,0.003248597,-0.148671821,0.182224378,-0.040032879,0.168317407,-0.11365968,-0.053704824,0.009393948,0.009332389,1.121655345,0.038357675,-0.162406772,-0.109830447,0.030015534,-0.04297214,-0.229912043,0.031048343,1.026772499,0.065699756,-0.149183258,0.090358287,0.008202712,-0.056493189,1.081795454,-0.105720989,0.024847452,0.082183398,-0.003944694,0.041153353,-0.017642524,-0.217141092,0.024384763,0.077281356,-0.016012361,-0.058018204,0.025499392,-0.036869008,0.115458168,-0.001240754,0.050759502,0.021485301,0.039203327,7
-0.073411129,0.17626977,0.001677595,0.08182203,-0.208750561,0.067454465,-0.007486281,-0.021872867,0.00038515,0.888865173,0.835171103,-0.092168562,0.033579852,0.033210367,0.023696072,0.028541986,1.078488469,0.047411483,0.097675122,0.052128237,-0.028893715,-0.113140382,0.969401002,0.993642807,0.861872077,-0.083106481,0.00592373,0.006538303,0.073427163,0.108620435,-0.020227475,0.026308408,-0.152299613,0.07979425,0.010041299,-0.040542729,0.056264926,0.022112867,0.022962004,0.039317958,-0.078631997,0.054221697,-0.113995187,0.097648785,0.06485866,0.0033303,-0.060753908,-0.060507216,0.102338329,18
0.036033373,0.033142067,-0.001433602,-0.017132392,0.009562113,0.036675014,0.079060607,0.040643871,0.021460941,0.01355457,0.008183158,0.039057743,0.079881392,-0.015118608,-0.010564989,0.060428143,-0.107984871,-0.047459796,-0.013284449,0.129569054,-0.096288182,-0.057238109,0.006340053,0.162729576,-0.034663979,0.136831567,-0.091538981,0.029298091,0.01423942,-0.013572077,-0.137795091,1.101902604,0.972427428,1.102584839,-0.002882283,-0.007183082,0.052263211,-0.130909622,0.00509049,0.012330785,-0.086334623,-0.173866853,-0.0261911,0.052777119,-0.180455178,-0.024427764,0.006264158,-0.148112357,-0.173825473,25
0.098457702,0.02650607,-0.003360663,0.001796093,-0.042255979,0.029700268,0.064335175,-0.045140635,0.014437426,-0.104311854,-0.032370307,-0.002339596,0.071332388,0.043139618,0.059650321,-0.032734673,0.119642138,0.079118758,-0.068421185,-0.070468158,0.041549202,0.023371784,-0.15501684,0.977020144,0.900309205,-0.166962832,0.202929512,0.055969119,0.030261416,-0.007357899,1.054741383,1.137996674,1.041318774,-0.002293097,-0.062739104,0.025583882,0.044338673,0.002183452,0.091113076,-0.228518397,-0.106905751,0.020005429,-0.004918613,-0.12448144,-0.050606925,0.015173455,-0.066760391,-0.133555189,-0.045861088,14
0.039854947,-0.005670929,-0.012026064,0.0376219,-0.064898558,0.0596161,0.02068001,0.007000729,0.027113724,-0.201149285,0.058642861,-0.044688243,0.080001816,-0.069071926,0.043364063,0.033203553,0.0948985,1.141067505,1.115056396,1.14498806,0.151391625,-0.004839494,-0.004481641,0.101104632,1.017614007,0.917879045,0.095100425,0.070609868,-0.021246023,0.09862861,-0.037873469,1.03437674,-0.092764601,-0.135922804,0.20040074,0.054737784,-0.033539485,0.022768684,0.036686681,-0.126472622,-0.180416986,0.228709847,0.075871579,-0.026473615,-0.01013185,0.046765275,0.013060368,-0.051313497,0.038020626,5
-0.042758673,0.064270221,0.020332828,-0.013086467,-0.017563378,0.05992011,0.025955329,0.052088279,0.01899251,-0.19636023,-0.220637023,-0.031191137,-0.149950877,0.07277675,-0.039729789,-0.098300867,0.920266211,1.022257447,1.096069694,0.11371091,-0.047825959,-0.072892688,-0.122979201,0.861284912,0.989107311,0.000251465,0.097991526,-0.045126569,0.052803513,-0.123211607,0.942426383,0.030208265,1.058429599,0.024550866,-0.002833295,-0.02795968,-0.188985795,-0.006070606,0.011528637,0.028793091,0.007250767,-0.023645347,0.014657996,-0.037447479,0.034723379,0.080848977,0.102168217,0.097019821,0.090766199,21
-0.011483629,-0.037009221,-0.026920116,-0.074573614,-0.009415468,0.077948771,-0.048658513,-0.023944935,0.06818565,-0.035440072,0.015115378,-0.008255471,-0.195806578,0.044121172,0.061402231,0.157667011,-0.094881274,0.908086658,0.971522212,0.021932893,-0.008455588,0.018990185,-0.140272528,-0.023020059,-0.092958704,0.8598997,-0.063941285,0.029741034,0.009646376,0.088163987,-0.085241824,-0.037813403,-0.150045887,-0.291133612,-0.062080991,0.096573018,-0.167252898,-0.327718675,0.054862563,0.06449195,0.141593248,0.064311855,0.009680084,0.061467189,-0.012964427,-0.077378266,-0.033005323,-0.049455907,-0.035253271,10
0.020842781,-0.048115116,-0.0158344,0.076124601,0.019006545,0.021400049,-0.027646398,0.073176213,0.019633863,-0.024868654,-0.000470221,0.120290413,-0.017928675,-0.035937902,-0.023743711,0.271935046,1.216880202,1.200787306,-0.17628023,-0.201878071,-0.015409891,0.054701623,-0.036273785,1.030364633,0.000576805,1.042135954,-0.097096421,-0.002553901,0.032160692,0.025622467,0.990016758,0.024733063,-0.088796705,0.045628864,0.125904948,-0.04273472,0.09808822,0.062902428,-0.008922819,0.074225836,0.195339203,-0.012465426,0.089542605,0.049135406,0.025074232,-0.025430158,0.115367368,0.010305944,-0.038961526,24
-0.007016156,0.075862348,-0.052562933,-0.06074661,0.010563783,0.072395019,-0.027312979,0.055281606,-0.180459857,-0.12236388,-0.058949217,0.003023721,0.1217255,0.000554184,0.04671593,0.045421757,1.185998678,1.017709374,1.090430021,0.226599932,-0.006939665,0.035686929,0.139066488,1.19907999,1.08481133,0.011910761,0.11165338,0.102737963,0.033916455,0.002331879,1.154171348,0.098101132,-0.225836873,0.09698581,0.040310707,0.042223301,-0.070350125,-0.042179968,0.094638988,-0.176694989,0.073192716,0.04635461,-0.05111682,-0.061646748,-0.063183278,-0.029697677,-0.018738985,-0.121004462,0.020998077,5
-0.032159317,-0.015083836,-0.103350021,-0.008864826,0.013515837,0.02289265,-0.036146659,-0.045710903,0.029675825,0.030961154,-0.050643262,0.016443053,-0.039522417,-0.046478447,0.041911524,0.117002212,-0.097459719,0.101345159,0.08696954,-0.197557732,0.022531133,0.052466597,0.132210761,0.054216616,-0.101040855,0.05325222,-0.050579816,-0.013822526,0.009664324,-0.191516981,1.163934112,0.853888273,0.065332964,0.209877014,0.014686908,-0.030491859,-0.09733808,0.120429084,0.017377924,-0.095282935,-0.09061829,-0.061032277,-0.020340689,0.029699754,0.107230589,0.066493295,0.004841939,0.003166854,0.078381091,27
0.043604638,0.039850269,0.016369062,0.014627012,0.07367716,0.040442564,0.025245357,0.066944927,0.071458429,-0.000361014,0.146909237,0.040146578,-0.10444741,0.060454119,0.008239019,0.221364781,1.01484251,-0.00514531,1.03818965,-0.104974687,0.002491894,-0.032953978,0.028264437,-0.004414238,0.240127966,-0.046496734,0.009866937,0.037686922,0.029972265,-0.09936586,0.096453711,0.080305085,1.110248089,-0.058324266,0.028237535,0.105063222,0.175967693,-0.034520578,-0.098170586,0.063495696,0.009404824,0.049651444,0.109611787,-0.019314511,-0.047995023,-0.038515281,0.08208891,0.035422023,-0.042580023,4
-0.042635839,0.040519308,0.025924062,0.044826344,-0.023880281,-0.040853526,0.010767917,-0.058376618,-0.103240564,-0.021685584,0.046579856,-0.003774068,0.097435616,0.017825194,0.028210873,-0.033107176,0.911914229,0.810959756,0.794984818,-0.030831952,-0.034431383,-0.098078988,-0.102022752,-0.129305586,0.149459362,0.092163876,0.153833061,0.007397479,0.039713178,-0.158617198,0.002044416,0.998422861,0.996561587,0.189765334,-0.015084899,0.04179145,0.083154187,0.062412545,0.122916803,0.021018976,0.016829148,0.039167009,-0.096560605,0.003202233,0.032717787,0.136838451,-0.066327818,-0.033291828,0.121094301,0
0.060530718,-0.067722231,0.090828843,-0.020690165,0.077055335,0.012107105,0.012423879,0.070547588,-0.068288058,-0.12245363,-0.096942484,-0.005358478,0.149532214,0.041276701,0.0062581,-0.063812576,-0.053896956,0.045398057,-0.180131376,0.082328692,-0.002013089,0.007102057,-0.132341966,0.027767977,0.000314042,-0.08714214,-0.096072659,0.063839726,0.042910524,-0.333115965,-0.110445403,1.007136226,-0.037016097,0.057244256,0.00818574,0.037659142,0.192146748,-0.142935246,-0.088675611,-0.135950968,-0.143978193,0.154935941,0.033287402,-0.006383204,0.045480486,0.000334024,0.01087167,-0.024990898,-0.062788874,28
